independent_var,dependent_var,test_type,f_statistic,p_value,significant,group_stats,assumptions,post_hoc_info,sample_size
vitaminas_minerales_12-18_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.9826726254512264,0.3217857493276203,False,"{'FALSO': {'n': 498, 'mean': np.float64(-0.0452917670682731), 'std': np.float64(0.7161004477727211), 'risk_classification': {'normal': 461, 'riesgo': 37, 'pct_normal': 92.570281124498, 'pct_riesgo': 7.429718875502007}}, 'VERDADERO': {'n': 769, 'mean': np.float64(-0.08447399219765929), 'std': np.float64(0.6399755236813789), 'risk_classification': {'normal': 721, 'riesgo': 48, 'pct_normal': 93.75812743823147, 'pct_riesgo': 6.241872561768531}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1267
vitaminas_minerales_12-18_meses,zscore_desarrollo_socio_individual,ANOVA,3.349013541058652,0.06748051080194617,False,"{'FALSO': {'n': 498, 'mean': np.float64(0.05745642570281123), 'std': np.float64(0.709264413529022), 'risk_classification': {'normal': 461, 'riesgo': 37, 'pct_normal': 92.570281124498, 'pct_riesgo': 7.429718875502007}}, 'VERDADERO': {'n': 769, 'mean': np.float64(-0.014953706111833552), 'std': np.float64(0.6737269643286221), 'risk_classification': {'normal': 716, 'riesgo': 53, 'pct_normal': 93.10793237971392, 'pct_riesgo': 6.8920676202860855}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1267
vitaminas_minerales_18-24_meses,zscore_desarrollo_comunicacion,ANOVA,0.18198491644994205,0.6697625339759863,False,"{'FALSO': {'n': 474, 'mean': np.float64(-0.013688396624472568), 'std': np.float64(0.6585887580844552), 'risk_classification': {'normal': 442, 'riesgo': 32, 'pct_normal': 93.24894514767934, 'pct_riesgo': 6.751054852320674}}, 'VERDADERO': {'n': 553, 'mean': np.float64(-0.031081735985533456), 'std': np.float64(0.6451314505215611), 'risk_classification': {'normal': 511, 'riesgo': 42, 'pct_normal': 92.40506329113924, 'pct_riesgo': 7.59493670886076}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
vitaminas_minerales_18-24_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,7.324006665150122,0.00691695858659937,True,"{'FALSO': {'n': 474, 'mean': np.float64(-0.3672162447257384), 'std': np.float64(0.8122842365977513), 'risk_classification': {'normal': 382, 'riesgo': 92, 'pct_normal': 80.59071729957806, 'pct_riesgo': 19.40928270042194}}, 'VERDADERO': {'n': 553, 'mean': np.float64(-0.23695623869801086), 'std': np.float64(0.7297911025073343), 'risk_classification': {'normal': 467, 'riesgo': 86, 'pct_normal': 84.44846292947558, 'pct_riesgo': 15.551537070524413}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: FALSO,1027
vitaminas_minerales_18-24_meses,zscore_desarrollo_motricidad_fina,Welch's ANOVA,4.058011318101217,0.04424659910565202,True,"{'FALSO': {'n': 474, 'mean': np.float64(-0.08239535864978902), 'std': np.float64(0.7594319181938873), 'risk_classification': {'normal': 434, 'riesgo': 40, 'pct_normal': 91.56118143459916, 'pct_riesgo': 8.438818565400844}}, 'VERDADERO': {'n': 553, 'mean': np.float64(0.007484086799276678), 'std': np.float64(0.65421843386046), 'risk_classification': {'normal': 525, 'riesgo': 28, 'pct_normal': 94.9367088607595, 'pct_riesgo': 5.063291139240507}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: FALSO,1027
vitaminas_minerales_18-24_meses,zscore_desarrollo_resolucion_problemas,ANOVA,0.21013906412030925,0.6467556029169641,False,"{'FALSO': {'n': 474, 'mean': np.float64(-0.0980987341772152), 'std': np.float64(0.7157123649209366), 'risk_classification': {'normal': 435, 'riesgo': 39, 'pct_normal': 91.77215189873418, 'pct_riesgo': 8.227848101265822}}, 'VERDADERO': {'n': 553, 'mean': np.float64(-0.07887287522603978), 'std': np.float64(0.6282624961316109), 'risk_classification': {'normal': 521, 'riesgo': 32, 'pct_normal': 94.2133815551537, 'pct_riesgo': 5.786618444846293}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
vitaminas_minerales_18-24_meses,zscore_desarrollo_socio_individual,ANOVA,1.2576608196963308,0.26235698586077855,False,"{'FALSO': {'n': 474, 'mean': np.float64(-0.021515611814345977), 'std': np.float64(0.7283657025913278), 'risk_classification': {'normal': 434, 'riesgo': 40, 'pct_normal': 91.56118143459916, 'pct_riesgo': 8.438818565400844}}, 'VERDADERO': {'n': 553, 'mean': np.float64(-0.07028625678119349), 'std': np.float64(0.6646395279347975), 'risk_classification': {'normal': 509, 'riesgo': 44, 'pct_normal': 92.04339963833634, 'pct_riesgo': 7.956600361663653}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
retardo_crecimiento,zscore_desarrollo_comunicacion,ANOVA,2.933720820904171,0.08692726226037172,False,"{'No': {'n': 1533, 'mean': np.float64(0.12111545988258317), 'std': np.float64(0.685565498364702), 'risk_classification': {'normal': 1450, 'riesgo': 83, 'pct_normal': 94.58577951728635, 'pct_riesgo': 5.414220482713633}}, 'Sí': {'n': 192, 'mean': np.float64(0.03057604166666666), 'std': np.float64(0.7287598813454231), 'risk_classification': {'normal': 178, 'riesgo': 14, 'pct_normal': 92.70833333333334, 'pct_riesgo': 7.291666666666667}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
retardo_crecimiento,zscore_desarrollo_motricidad_gruesa,ANOVA,0.9762410937835783,0.3232673123796621,False,"{'No': {'n': 1533, 'mean': np.float64(-0.2620747553816047), 'std': np.float64(0.8281719525309337), 'risk_classification': {'normal': 1288, 'riesgo': 245, 'pct_normal': 84.01826484018264, 'pct_riesgo': 15.981735159817351}}, 'Sí': {'n': 192, 'mean': np.float64(-0.3250390625), 'std': np.float64(0.8657482346781488), 'risk_classification': {'normal': 149, 'riesgo': 43, 'pct_normal': 77.60416666666666, 'pct_riesgo': 22.395833333333336}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
retardo_crecimiento,zscore_desarrollo_motricidad_fina,Welch's ANOVA,3.222958980953584,0.07393182787772101,False,"{'No': {'n': 1533, 'mean': np.float64(-0.06488388780169602), 'std': np.float64(0.7159214886192895), 'risk_classification': {'normal': 1409, 'riesgo': 124, 'pct_normal': 91.91128506196999, 'pct_riesgo': 8.088714938030005}}, 'Sí': {'n': 192, 'mean': np.float64(-0.17625000000000002), 'std': np.float64(0.8213710268627896), 'risk_classification': {'normal': 168, 'riesgo': 24, 'pct_normal': 87.5, 'pct_riesgo': 12.5}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
retardo_crecimiento,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.4230100610224235,0.5161059019910621,False,"{'No': {'n': 1533, 'mean': np.float64(-0.06343646444879321), 'std': np.float64(0.6633426542146574), 'risk_classification': {'normal': 1422, 'riesgo': 111, 'pct_normal': 92.75929549902152, 'pct_riesgo': 7.240704500978473}}, 'Sí': {'n': 192, 'mean': np.float64(-0.1032375), 'std': np.float64(0.8148046518525949), 'risk_classification': {'normal': 175, 'riesgo': 17, 'pct_normal': 91.14583333333334, 'pct_riesgo': 8.854166666666668}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
retardo_crecimiento,zscore_desarrollo_socio_individual,ANOVA,7.856857452415752,0.005119528817956392,True,"{'No': {'n': 1533, 'mean': np.float64(0.050665101108936725), 'std': np.float64(0.708994620939737), 'risk_classification': {'normal': 1432, 'riesgo': 101, 'pct_normal': 93.41161121983039, 'pct_riesgo': 6.588388780169602}}, 'Sí': {'n': 192, 'mean': np.float64(-0.10339791666666669), 'std': np.float64(0.786192306448079), 'risk_classification': {'normal': 168, 'riesgo': 24, 'pct_normal': 87.5, 'pct_riesgo': 12.5}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
desnutricion_aguda,zscore_desarrollo_comunicacion,ANOVA,2.4066146106416038,0.12100705432113273,False,"{'No': {'n': 1623, 'mean': np.float64(0.11750455945779421), 'std': np.float64(0.6877121224001299), 'risk_classification': {'normal': 1535, 'riesgo': 88, 'pct_normal': 94.57794208256315, 'pct_riesgo': 5.422057917436845}}, 'Sí': {'n': 102, 'mean': np.float64(0.008144117647058835), 'std': np.float64(0.7353036506963851), 'risk_classification': {'normal': 93, 'riesgo': 9, 'pct_normal': 91.17647058823529, 'pct_riesgo': 8.823529411764707}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
desnutricion_aguda,zscore_desarrollo_motricidad_gruesa,ANOVA,2.6903965722532766,0.10113721728266582,False,"{'No': {'n': 1623, 'mean': np.float64(-0.26084571780653115), 'std': np.float64(0.8169693713905198), 'risk_classification': {'normal': 1356, 'riesgo': 267, 'pct_normal': 83.54898336414048, 'pct_riesgo': 16.45101663585952}}, 'Sí': {'n': 102, 'mean': np.float64(-0.40015196078431375), 'std': np.float64(1.0442553111179744), 'risk_classification': {'normal': 81, 'riesgo': 21, 'pct_normal': 79.41176470588235, 'pct_riesgo': 20.588235294117645}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
desnutricion_aguda,zscore_desarrollo_motricidad_fina,ANOVA,0.9317976748228977,0.3345316979767847,False,"{'No': {'n': 1623, 'mean': np.float64(-0.07303185459026494), 'std': np.float64(0.7142837510095686), 'risk_classification': {'normal': 1487, 'riesgo': 136, 'pct_normal': 91.62045594577943, 'pct_riesgo': 8.37954405422058}}, 'Sí': {'n': 102, 'mean': np.float64(-0.1448656862745098), 'std': np.float64(0.9342202738637388), 'risk_classification': {'normal': 90, 'riesgo': 12, 'pct_normal': 88.23529411764706, 'pct_riesgo': 11.76470588235294}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
desnutricion_aguda,zscore_desarrollo_resolucion_problemas,ANOVA,3.8510640032068237,0.04987516433924189,True,"{'No': {'n': 1623, 'mean': np.float64(-0.059798274799753554), 'std': np.float64(0.6694373979783809), 'risk_classification': {'normal': 1506, 'riesgo': 117, 'pct_normal': 92.79112754158965, 'pct_riesgo': 7.208872458410351}}, 'Sí': {'n': 102, 'mean': np.float64(-0.19624607843137254), 'std': np.float64(0.8473147722666592), 'risk_classification': {'normal': 91, 'riesgo': 11, 'pct_normal': 89.2156862745098, 'pct_riesgo': 10.784313725490197}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
desnutricion_aguda,zscore_desarrollo_socio_individual,ANOVA,6.9671091564055585,0.008377032346581681,True,"{'No': {'n': 1623, 'mean': np.float64(0.04495878003696857), 'std': np.float64(0.7105665247959074), 'risk_classification': {'normal': 1511, 'riesgo': 112, 'pct_normal': 93.09919901417129, 'pct_riesgo': 6.900800985828711}}, 'Sí': {'n': 102, 'mean': np.float64(-0.14853823529411764), 'std': np.float64(0.8304455278115486), 'risk_classification': {'normal': 89, 'riesgo': 13, 'pct_normal': 87.25490196078431, 'pct_riesgo': 12.745098039215685}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
hospitalizado_neonatal,zscore_desarrollo_comunicacion,ANOVA,0.002388821419951949,0.9610241219179537,False,"{'No': {'n': 1518, 'mean': np.float64(0.1113383399209486), 'std': np.float64(0.691757036723662), 'risk_classification': {'normal': 1433, 'riesgo': 85, 'pct_normal': 94.40052700922266, 'pct_riesgo': 5.599472990777339}}, 'Sí': {'n': 207, 'mean': np.float64(0.10883574879227051), 'std': np.float64(0.6860232984362655), 'risk_classification': {'normal': 195, 'riesgo': 12, 'pct_normal': 94.20289855072464, 'pct_riesgo': 5.797101449275362}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
hospitalizado_neonatal,zscore_desarrollo_motricidad_gruesa,ANOVA,7.451765239988316,0.00640192502364268,True,"{'No': {'n': 1518, 'mean': np.float64(-0.24891725955204214), 'std': np.float64(0.8228024717993238), 'risk_classification': {'normal': 1271, 'riesgo': 247, 'pct_normal': 83.72859025032938, 'pct_riesgo': 16.27140974967062}}, 'Sí': {'n': 207, 'mean': np.float64(-0.41696473429951697), 'std': np.float64(0.8879633082831122), 'risk_classification': {'normal': 166, 'riesgo': 41, 'pct_normal': 80.19323671497585, 'pct_riesgo': 19.806763285024154}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
hospitalizado_neonatal,zscore_desarrollo_motricidad_fina,ANOVA,4.204891500869844,0.040458545142135795,True,"{'No': {'n': 1518, 'mean': np.float64(-0.06400079051383399), 'std': np.float64(0.7174561247597017), 'risk_classification': {'normal': 1395, 'riesgo': 123, 'pct_normal': 91.89723320158103, 'pct_riesgo': 8.102766798418973}}, 'Sí': {'n': 207, 'mean': np.float64(-0.17465603864734303), 'std': np.float64(0.8037990890653521), 'risk_classification': {'normal': 182, 'riesgo': 25, 'pct_normal': 87.92270531400966, 'pct_riesgo': 12.077294685990339}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
hospitalizado_neonatal,zscore_desarrollo_resolucion_problemas,ANOVA,5.307308160573713,0.021354659833491205,True,"{'No': {'n': 1518, 'mean': np.float64(-0.05392048748353096), 'std': np.float64(0.6762444159040601), 'risk_classification': {'normal': 1409, 'riesgo': 109, 'pct_normal': 92.81949934123847, 'pct_riesgo': 7.180500658761528}}, 'Sí': {'n': 207, 'mean': np.float64(-0.17013719806763286), 'std': np.float64(0.7139325714114801), 'risk_classification': {'normal': 188, 'riesgo': 19, 'pct_normal': 90.82125603864735, 'pct_riesgo': 9.178743961352657}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
hospitalizado_neonatal,zscore_desarrollo_socio_individual,ANOVA,6.4269278547774835,0.011328081049412455,True,"{'No': {'n': 1518, 'mean': np.float64(0.049706851119894604), 'std': np.float64(0.7113320846967446), 'risk_classification': {'normal': 1414, 'riesgo': 104, 'pct_normal': 93.14888010540184, 'pct_riesgo': 6.851119894598155}}, 'Sí': {'n': 207, 'mean': np.float64(-0.08520676328502415), 'std': np.float64(0.7673395155907492), 'risk_classification': {'normal': 186, 'riesgo': 21, 'pct_normal': 89.85507246376811, 'pct_riesgo': 10.144927536231885}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Sí,1725
razon_hospitalizado_neonatal,zscore_desarrollo_comunicacion,ANOVA,1.094993933565509,0.36677237975215726,False,"{'Anomalías congénitas': {'n': 3, 'mean': np.float64(-0.4356333333333333), 'std': np.float64(1.6300611777885312), 'risk_classification': {'normal': 2, 'riesgo': 1, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Ictericia neonatal': {'n': 70, 'mean': np.float64(0.2567842857142857), 'std': np.float64(0.631415056913682), 'risk_classification': {'normal': 68, 'riesgo': 2, 'pct_normal': 97.14285714285714, 'pct_riesgo': 2.857142857142857}}, 'Neumonía': {'n': 9, 'mean': np.float64(0.11464444444444445), 'std': np.float64(0.7904004967595717), 'risk_classification': {'normal': 8, 'riesgo': 1, 'pct_normal': 88.88888888888889, 'pct_riesgo': 11.11111111111111}}, 'Prematuridad': {'n': 61, 'mean': np.float64(0.02319016393442622), 'std': np.float64(0.6671020161127078), 'risk_classification': {'normal': 59, 'riesgo': 2, 'pct_normal': 96.72131147540983, 'pct_riesgo': 3.278688524590164}}, 'Sepsis': {'n': 3, 'mean': np.float64(0.1245), 'std': np.float64(0.7578169106057215), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Síndrome de aspiración meconial': {'n': 5, 'mean': np.float64(0.25222), 'std': np.float64(0.48825457191919874), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Taquipnea transitoria del recién nacido': {'n': 50, 'mean': np.float64(0.076652), 'std': np.float64(0.6641193085706262), 'risk_classification': {'normal': 46, 'riesgo': 4, 'pct_normal': 92.0, 'pct_riesgo': 8.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,207
razon_hospitalizado_neonatal,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,0.8212066623674095,0.5747449433015226,False,"{'Anomalías congénitas': {'n': 3, 'mean': np.float64(-1.3888), 'std': np.float64(3.1587659378307857), 'risk_classification': {'normal': 2, 'riesgo': 1, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Ictericia neonatal': {'n': 70, 'mean': np.float64(-0.39535714285714285), 'std': np.float64(0.9214690033981624), 'risk_classification': {'normal': 55, 'riesgo': 15, 'pct_normal': 78.57142857142857, 'pct_riesgo': 21.428571428571427}}, 'Neumonía': {'n': 9, 'mean': np.float64(-0.41933333333333334), 'std': np.float64(0.8313248342254669), 'risk_classification': {'normal': 7, 'riesgo': 2, 'pct_normal': 77.77777777777779, 'pct_riesgo': 22.22222222222222}}, 'Prematuridad': {'n': 61, 'mean': np.float64(-0.40181967213114755), 'std': np.float64(0.6374334594867327), 'risk_classification': {'normal': 52, 'riesgo': 9, 'pct_normal': 85.24590163934425, 'pct_riesgo': 14.754098360655737}}, 'Sepsis': {'n': 3, 'mean': np.float64(0.19846666666666665), 'std': np.float64(0.5725160288876926), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Síndrome de aspiración meconial': {'n': 5, 'mean': np.float64(0.11339999999999999), 'std': np.float64(0.7597390736298878), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Taquipnea transitoria del recién nacido': {'n': 50, 'mean': np.float64(-0.472744), 'std': np.float64(0.744305086164132), 'risk_classification': {'normal': 37, 'riesgo': 13, 'pct_normal': 74.0, 'pct_riesgo': 26.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,207
razon_hospitalizado_neonatal,zscore_desarrollo_motricidad_fina,Welch's ANOVA,0.46998122669971676,0.8176394311336287,False,"{'Anomalías congénitas': {'n': 3, 'mean': np.float64(-2.218266666666667), 'std': np.float64(2.691870004909846), 'risk_classification': {'normal': 1, 'riesgo': 2, 'pct_normal': 33.33333333333333, 'pct_riesgo': 66.66666666666666}}, 'Ictericia neonatal': {'n': 70, 'mean': np.float64(-0.10262571428571425), 'std': np.float64(0.699475081174637), 'risk_classification': {'normal': 65, 'riesgo': 5, 'pct_normal': 92.85714285714286, 'pct_riesgo': 7.142857142857142}}, 'Neumonía': {'n': 9, 'mean': np.float64(-0.06643333333333334), 'std': np.float64(0.8222250543494768), 'risk_classification': {'normal': 8, 'riesgo': 1, 'pct_normal': 88.88888888888889, 'pct_riesgo': 11.11111111111111}}, 'Prematuridad': {'n': 61, 'mean': np.float64(-0.22232950819672131), 'std': np.float64(0.7997003981375904), 'risk_classification': {'normal': 50, 'riesgo': 11, 'pct_normal': 81.9672131147541, 'pct_riesgo': 18.0327868852459}}, 'Sepsis': {'n': 3, 'mean': np.float64(-0.5124666666666667), 'std': np.float64(1.0714515823560733), 'risk_classification': {'normal': 2, 'riesgo': 1, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Síndrome de aspiración meconial': {'n': 5, 'mean': np.float64(-0.1475), 'std': np.float64(0.7052896638970403), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Taquipnea transitoria del recién nacido': {'n': 50, 'mean': np.float64(-0.06837), 'std': np.float64(0.6384810307539708), 'risk_classification': {'normal': 46, 'riesgo': 4, 'pct_normal': 92.0, 'pct_riesgo': 8.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,207
